No.,Exchange,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue,Date
4625,OTC,otc/ARHN,Archon Corporation,79977818.0,12.75,0.0,22213794.0,2025-10-07
4626,OTC,otc/ONXGF,Onyx Gold Corp.,79959108.0,1.16,-0.3,,2025-10-07
4627,OTC,otc/RVCB,River Valley Community Bancorp,79630499.0,25.4,3.67,19498000.0,2025-10-07
4628,OTC,otc/MIBE,Miami Breeze Car Care Inc.,79628808.0,2.75,0.0,326518.0,2025-10-07
4629,OTC,otc/PLGDF,Palisades Goldcorp Ltd.,79507496.0,1.35,8.0,5497544.0,2025-10-07
4630,OTC,otc/CYFL,Century Financial Corporation,79451856.0,48.0,6.218,25476275.0,2025-10-07
4631,OTC,otc/TRJNF,Trajan Group Holdings Limited,79447928.0,0.5,-13.793,109133941.0,2025-10-07
4632,OTC,otc/CMCAF,Capitalworks Emerging Markets Acquisition Corp,79363733.0,11.4,0.0,,2025-10-07
4633,OTC,otc/CMCAU,Capitalworks Emerging Markets Acquisition Corp,79363733.0,2.0,0.0,,2025-10-07
4634,OTC,otc/AMEGF,American Eagle Gold Corp.,79333351.0,0.43,-5.73,,2025-10-07
4635,OTC,otc/LRAXF,Lara Exploration Ltd.,79329413.0,1.5,-7.98,,2025-10-07
4636,OTC,otc/LEIC,Lead Innovation Corporation,79229439.0,0.1505,-64.505,131000.0,2025-10-07
4637,OTC,otc/CSLMF,CSLM Acquisition Corp.,79039870.0,14.0,0.0,,2025-10-07
4638,OTC,otc/CSLRF,CSLM Acquisition Corp.,79039870.0,0.19,0.0,,2025-10-07
4639,OTC,otc/CSLUF,CSLM Acquisition Corp.,79039870.0,11.59,6.136,,2025-10-07
4640,OTC,otc/PRNAF,Alterity Therapeutics Limited,79015575.0,0.007,0.0,3565802.0,2025-10-07
4641,OTC,otc/IUGNF,Imugene Limited,78990204.0,0.267,27.36,2882590.0,2025-10-07
4642,OTC,otc/AINMF,NetraMark Holdings Inc.,78967075.0,0.99,1.02,364600.0,2025-10-07
4643,OTC,otc/AGXPF,Silver X Mining Corp.,78915381.0,0.33627,-2.11,21483008.0,2025-10-07
4644,OTC,otc/KMNCF,Kingsmen Creatives Ltd.,78902761.0,0.3859,12.474,296216280.0,2025-10-07
4645,OTC,otc/ETOLF,"Enterprise Group, Inc.",78870498.0,1.035,1.47,23042920.0,2025-10-07
4646,OTC,otc/SOBS,Solvay Bank Corp.,78844782.0,31.1,7.24,,2025-10-07
4647,OTC,otc/CUAUF,C3 Metals Inc.,78782540.0,0.8068,-1.37,,2025-10-07
4648,OTC,otc/MHIVF,Invesque Inc.,78650352.0,0.085,-9.19,148196000.0,2025-10-07
4649,OTC,otc/USMT,"US Metro Bancorp, Inc.",78522250.0,4.75,0.0,49252531.0,2025-10-07
4650,OTC,otc/BRGC,North America Lithium Corp.,78388644.0,0.2325,1.09,,2025-10-07
4651,OTC,otc/CCNB,"Coastal Carolina Bancshares, Inc.",78241253.0,12.69,2.5,36493371.0,2025-10-07
4652,OTC,otc/SLVRF,Silver One Resources Inc.,78173707.0,0.2735,-0.07,,2025-10-07
4653,OTC,otc/RMXI,"RMX Industries, Inc.",78110736.0,3.5,-1.41,149616.0,2025-10-07
4654,OTC,otc/LOMLF,Lion One Metals Limited,77934359.0,0.214,-5.18,35499851.0,2025-10-07
4655,OTC,otc/BORT,Bank of Botetourt,77747574.0,39.5,0.0,33383478.0,2025-10-07
4656,OTC,otc/LEAT,Leatt Corporation,77532849.0,12.2,-2.17,54878980.0,2025-10-07
4657,OTC,otc/GGROU,Golden Growers Cooperative,77452400.0,5.0,0.0,70815000.0,2025-10-07
4658,OTC,otc/FOSYF,Forsys Metals Corp.,77160461.0,0.3777,6.18,,2025-10-07
4659,OTC,otc/SEBC,Southeastern Banking Corporation,76953048.0,24.15,0.0,29807000.0,2025-10-07
4660,OTC,otc/RTMAF,Reitmans (Canada) Limited,76770372.0,1.48,-1.33,556008638.0,2025-10-07
4661,OTC,otc/RTMNF,Reitmans (Canada) Limited,76770372.0,1.55,0.0,556008638.0,2025-10-07
4662,OTC,otc/GENTF,G5 Entertainment AB (publ),76567978.0,8.9,-4.301,109487799.0,2025-10-07
4663,OTC,otc/STRRF,Canadian Gold Corp.,76566300.0,0.35468,-1.07,,2025-10-07
4664,OTC,otc/EEMMF,E3 Lithium Limited,76496259.0,1.021,-0.87,,2025-10-07
4665,OTC,otc/ORPB,Oregon Pacific Bancorp,75933132.0,10.6,-0.47,35773320.0,2025-10-07
4666,OTC,otc/TTTNF,Titan Minerals Limited,75626655.0,0.02,-96.364,,2025-10-07
4667,OTC,otc/CBKM,"Consumers Bancorp, Inc.",75474600.0,24.0,0.0,38410000.0,2025-10-07
4668,OTC,otc/JBTC,"JBT Bancorp, Inc.",75444576.0,29.65,-4.35,36459000.0,2025-10-07
4669,OTC,otc/IGDFF,IG Design Group plc,75121615.0,0.745,0.0,729265000.0,2025-10-07
4670,OTC,otc/TRVR,"Two Rivers Financial Group, Inc.",75119220.0,36.0,0.0,42009000.0,2025-10-07
4671,OTC,otc/TCBC,"TC Bancshares, Inc.",74888135.0,20.4,-0.2,17349972.0,2025-10-07
4672,OTC,otc/IVCAF,Investcorp AI Acquisition Corp.,74689867.0,11.5,0.0,,2025-10-07
4673,OTC,otc/AEAE,AltEnergy Acquisition Corp.,74630406.0,11.91,0.0,,2025-10-07
4674,OTC,otc/AEAEU,AltEnergy Acquisition Corp.,74630406.0,3.16,-72.5,,2025-10-07
4675,OTC,otc/CDIX,Cardiff Lexington Corporation,74530155.0,3.75,0.0,10180925.0,2025-10-07
4676,OTC,otc/PSRHF,Pulsar Helium Inc.,74415948.0,0.4832,-3.62,,2025-10-07
4677,OTC,otc/CBRRF,Chain Bridge I,74406775.0,11.99,0.0,,2025-10-07
4678,OTC,otc/EXNRF,Excellon Resources Inc.,74340341.0,0.22,-8.33,,2025-10-07
4679,OTC,otc/OGOFF,Organto Foods Inc.,74314211.0,0.4311,3.755,31157099.0,2025-10-07
4680,OTC,otc/HAIAF,Healthcare AI Acquisition Corp.,74278725.0,12.5,0.0,,2025-10-07
4681,OTC,otc/HAIUF,Healthcare AI Acquisition Corp.,74278725.0,3.01,-72.883,,2025-10-07
4682,OTC,otc/FPRGF,Falco Resources Ltd.,74146065.0,0.23,-8.0,,2025-10-07
4683,OTC,otc/YGRAF,Yangarra Resources Ltd.,74095869.0,0.7369,4.23,82630915.0,2025-10-07
4684,OTC,otc/BKOR,"Oak Ridge Financial Services, Inc.",74022390.0,27.0,0.0,27578000.0,2025-10-07
4685,OTC,otc/DDOSF,Corero Network Security plc,74022253.0,0.15195,0.0,23305000.0,2025-10-07
4686,OTC,otc/CPTP,"Capital Properties, Inc.",73919014.0,10.7,-4.46,5626000.0,2025-10-07
4687,OTC,otc/BNXTF,BioNxt Solutions Inc.,73853446.0,0.6135,1.13,15884.0,2025-10-07
4688,OTC,otc/FABP,Farmers Bancorp (Frankfort IN),73763000.0,40.0,0.0,33283000.0,2025-10-07
4689,OTC,otc/SRCRF,Scorpio Gold Corporation,73713848.0,0.2831,-1.12,,2025-10-07
4690,OTC,otc/NACB,"National Capital Bancorp, Inc.",73667189.0,65.0,0.0,28472701.0,2025-10-07
4691,OTC,otc/BLAGF,Blue Lagoon Resources Inc.,73533095.0,0.5048,-1.0,,2025-10-07
4692,OTC,otc/ACCMF,AAC Clyde Space AB (publ),73482382.0,11.7,0.0,41548914.0,2025-10-07
4693,OTC,otc/PTBS,"Potomac Bancshares, Inc.",73192947.0,18.27,3.45,35447000.0,2025-10-07
4694,OTC,otc/ELRE,Yinfu Gold Corporation,73190396.0,0.6,0.0,,2025-10-07
4695,OTC,otc/KLIB,"Killbuck Bancshares, Inc.",73177020.0,140.0,0.0,15977383.0,2025-10-07
4696,OTC,otc/HANNF,Hannan Metals Ltd.,73081888.0,0.546,-4.21,,2025-10-07
4697,OTC,otc/ITHUF,"iAnthus Capital Holdings, Inc.",72923125.0,0.0085,-1.16,155510000.0,2025-10-07
4698,OTC,otc/TRZBF,Transat A.T. Inc.,72910889.0,2.06,0.0,2468097836.0,2025-10-07
4699,OTC,otc/ORRCF,Oroco Resource Corp.,72861759.0,0.2997,2.78,,2025-10-07
4700,OTC,otc/FLNCF,Freelancer Limited,72833693.0,0.22,37.5,34827247.0,2025-10-07
4701,OTC,otc/PMCOF,Prospector Metals Corp.,72820693.0,0.78,2.63,,2025-10-07
4702,OTC,otc/UWHR,Uwharrie Capital Corp,72744069.0,10.4,0.0,47220000.0,2025-10-07
4703,OTC,otc/NTBP,"New Tripoli Bancorp, Inc.",72556950.0,1150.0,0.0,,2025-10-07
4704,OTC,otc/BDCTF,BuildDirect.com Technologies Inc.,72520345.0,1.56,0.0,65641347.0,2025-10-07
4705,OTC,otc/TEUTF,Teuton Resources Corp.,72425137.0,1.215,-3.57,,2025-10-07
4706,OTC,otc/HOFBF,Hofseth BioCare ASA,72267916.0,0.1666,0.0,25906262.0,2025-10-07
4707,OTC,otc/EQTRF,Altamira Gold Corp.,72226072.0,0.2455,-6.53,,2025-10-07
4708,OTC,otc/GLXZ,"Galaxy Gaming, Inc.",72144946.0,2.82,-1.05,30526522.0,2025-10-07
4709,OTC,otc/MCCRF,McCoy Global Inc.,71972603.0,2.72,-0.37,61927910.0,2025-10-07
4710,OTC,otc/FGPR,"Ferrellgas Partners, L.P.",71892554.0,14.85,0.34,1935160000.0,2025-10-07
4711,OTC,otc/FGPRB,"Ferrellgas Partners, L.P.",71892554.0,145.0,0.0,1935160000.0,2025-10-07
4712,OTC,otc/WIVCF,The Western Investment Company of Canada Limited,71757702.0,0.35,1.922,14312819.0,2025-10-07
4713,OTC,otc/BULT,Bitcoin Bancorp,71422045.0,0.16055,-9.8,,2025-10-07
4714,OTC,otc/GWIN,"Glorywin Entertainment Group, Inc.",71310188.0,0.2002,0.0,,2025-10-07
4715,OTC,otc/MTFC,Minster Financial Corp.,71126368.0,68.0,0.0,,2025-10-07
4716,OTC,otc/MBOF,"Marine Bancorp of Florida, Inc.",71119431.0,38.9,0.0,18293000.0,2025-10-07
4717,OTC,otc/RCKTF,Rock Tech Lithium Inc.,71116715.0,0.60657,-2.48,,2025-10-07
4718,OTC,otc/DWNX,Delhi Bank Corp.,71115615.0,20.9,0.0,9594917.0,2025-10-07
4719,OTC,otc/DNCVF,Defiance Silver Corp.,71097686.0,0.1868,-5.47,,2025-10-07
4720,OTC,otc/BCBNF,Base Carbon Inc.,71095389.0,0.6737,-0.75,17250998.0,2025-10-07
4721,OTC,otc/AZMCF,Arizona Metals Corp.,71092489.0,0.51455,-0.11,,2025-10-07
4722,OTC,otc/FUUFF,F3 Uranium Corp.,70961358.0,0.1199,-5.62,,2025-10-07
4723,OTC,otc/BVERS,"Beaver Coal Company, Limited",70902549.0,2883.8115,1.186,,2025-10-07
4724,OTC,otc/SSGC,SafeSpace Global Corporation,70899784.0,0.3854,1.34,239948.0,2025-10-07
4725,OTC,otc/JUVF,Juniata Valley Financial Corp.,70714878.0,14.09,-1.19,28356000.0,2025-10-07
4726,OTC,otc/GRLVF,Group Eleven Resources Corp.,70320356.0,0.265,-1.85,,2025-10-07
4727,OTC,otc/BCSO,Bancorp. of Southern Indiana,70248568.0,52.0,-8.772,36415000.0,2025-10-07
4728,OTC,otc/DBOXF,D-BOX Technologies Inc.,70224517.0,0.3145,-4.55,34507207.0,2025-10-07
4729,OTC,otc/XBOTF,Realbotix Corp.,70208508.0,0.355,1.23,2699365.0,2025-10-07
4730,OTC,otc/EREUF,European Residential Real Estate Investment Trust,70197234.0,0.77,-0.06,79610100.0,2025-10-07
4731,OTC,otc/PBKC,"Pioneer Bankcorp, Inc.",70047972.0,62.0,0.0,,2025-10-07
4732,OTC,otc/DOUUF,Stakk Limited,70025186.0,0.0001,-98.333,814908.0,2025-10-07
4733,OTC,otc/SILLF,Sarine Technologies Ltd.,69988478.0,0.207,0.0,32665000.0,2025-10-07
4734,OTC,otc/GLBXF,Globex Mining Enterprises Inc.,69986812.0,1.32,6.28,720108.0,2025-10-07
4735,OTC,otc/IMAQ,International Media Acquisition Corp.,69938357.0,10.23,0.0,,2025-10-07
4736,OTC,otc/IMAQR,International Media Acquisition Corp.,69938357.0,0.07,9.375,,2025-10-07
4737,OTC,otc/FTZFF,Fitzroy Minerals Inc.,69923379.0,0.249,6.87,,2025-10-07
4738,OTC,otc/MHGU,Meritage Hospitality Group Inc.,69793753.0,10.45,0.0,668803000.0,2025-10-07
4739,OTC,otc/IMAQU,International Media Acquisition Corp.,69733259.0,10.16,0.0,,2025-10-07
4740,OTC,otc/GLAI,"Global AI, Inc.",69704111.0,0.442,0.913,144928.0,2025-10-07
4741,OTC,otc/HENGF,Hengdeli Holdings Limited,69620704.0,0.0228,-7.692,108532902.0,2025-10-07
4742,OTC,otc/WTLLF,Water Intelligence plc,69618181.0,4.2,16.34,86791210.0,2025-10-07
4743,OTC,otc/SNTW,Summit Networks Inc.,69600774.0,1.1,10.0,2535.0,2025-10-07
4744,OTC,otc/VLMGF,Viscount Mining Corp.,69451190.0,0.61388,-0.91,,2025-10-07
4745,OTC,otc/NBST,Newbury Street Acquisition Corporation,69446340.0,10.02,0.0,,2025-10-07
4746,OTC,otc/NBSTU,Newbury Street Acquisition Corporation,69446340.0,12.99,0.0,,2025-10-07
4747,OTC,otc/ROXIF,Caspian Sunrise plc,69345080.0,0.0001,0.0,37872000.0,2025-10-07
4748,OTC,otc/RKGXF,Road King Infrastructure Limited,69329788.0,0.0925,0.0,490906437.0,2025-10-07
4749,OTC,otc/IBATF,International Battery Metals Ltd.,69189472.0,0.24,5.31,-864000.0,2025-10-07
4750,OTC,otc/KANP,"Kaanapali Land, LLC",69172988.0,37.5,-3.821,543000.0,2025-10-07
4751,OTC,otc/SEGYY,SPT Energy Group Inc.,69047953.0,0.5342,-81.579,232937687.0,2025-10-07
4752,OTC,otc/NSRCF,NextSource Materials Inc.,68968968.0,0.387,-11.62,714837.0,2025-10-07
4753,OTC,otc/MTIRF,Mithril Silver and Gold Limited,68945357.0,0.41,0.0,254241.0,2025-10-07
4754,OTC,otc/ABMBF,Abcourt Mines Inc.,68927213.0,0.0627,-8.06,7041.0,2025-10-07
4755,OTC,otc/GDTRF,Gladiator Metals Corp.,68787616.0,0.7155,0.13,,2025-10-07
4756,OTC,otc/MCBK,"Madison County Financial, Inc.",68741676.0,27.0,-0.92,15755000.0,2025-10-07
4757,OTC,otc/RNWEF,REC Silicon ASA,68648878.0,0.14,7.69,103700000.0,2025-10-07
4758,OTC,otc/RNWEY,REC Silicon ASA,68648878.0,0.14,0.0,103700000.0,2025-10-07
4759,OTC,otc/GMXDF,"Grupo Mexicano de Desarrollo, S.A.B.",68573103.0,0.49,2748.837,268155973.0,2025-10-07
4760,OTC,otc/ARSMF,Ares Strategic Mining Inc.,68284631.0,0.32,36.64,,2025-10-07
4761,OTC,otc/CULL,"Cullman Bancorp, Inc.",68275560.0,11.88,0.42,17291000.0,2025-10-07
4762,OTC,otc/HHEXF,Helix Exploration PLC,68259602.0,0.40652,9.133,,2025-10-07
4763,OTC,otc/ASCBF,A SPAC II Acquisition Corp.,68198856.0,11.99,0.0,,2025-10-07
4764,OTC,otc/ASCRF,A SPAC II Acquisition Corp.,68198856.0,0.0401,0.0,,2025-10-07
4765,OTC,otc/ASUUF,A SPAC II Acquisition Corp.,68198856.0,11.59,0.87,,2025-10-07
4766,OTC,otc/GHYLF,Gold Hydrogen Limited,68059910.0,0.78,160.0,187619.0,2025-10-07
4767,OTC,otc/CYPMF,Cyprium Metals Limited,68028963.0,0.02475,24.372,1706550.0,2025-10-07
4768,OTC,otc/MRTI,"Maxus Realty Trust, Inc.",67997543.0,57.0,-0.44,27630000.0,2025-10-07
4769,OTC,otc/SUMXF,Supremex Inc.,67964026.0,2.73,0.0,201351312.0,2025-10-07
4770,OTC,otc/RFLFY,Raffles Education Limited,67832641.0,0.4919,-29.446,89745946.0,2025-10-07
4771,OTC,otc/RFLFF,Raffles Education Limited,67795893.0,0.048,380.0,89745946.0,2025-10-07
4772,OTC,otc/PMMCF,Andina Copper Corp.,67693504.0,0.3229,2.8,,2025-10-07
4773,OTC,otc/BCHT,Birchtech Corp.,67604795.0,0.7,0.0,17277908.0,2025-10-07
4774,OTC,otc/KPTSF,KP Tissue Inc.,67586803.0,6.77,-0.441,,2025-10-07
4775,OTC,otc/MJWNY,Naked Wines plc,67493889.0,4.01,-3.37,323280663.0,2025-10-07
4776,OTC,otc/NWINF,Naked Wines plc,67493889.0,0.95,-2.16,323280663.0,2025-10-07
4777,OTC,otc/KAIFF,Kairos Minerals Limited,67489889.0,0.0263,-12.04,382193.0,2025-10-07
4778,OTC,otc/SCGY,"Scientific Energy, Inc.",67414400.0,0.256,0.0,80832991.0,2025-10-07
4779,OTC,otc/IPDQF,ImpediMed Limited,67364106.0,0.03,0.0,8341966.0,2025-10-07
4780,OTC,otc/HENGY,Hengdeli Holdings Limited,67345191.0,0.373,-5.57,108532902.0,2025-10-07
4781,OTC,otc/ARGHF,Argo Corporation,67308356.0,0.346,1.76,1387522.0,2025-10-07
4782,OTC,otc/ISVLF,IMPACT Silver Corp.,67278705.0,0.20033,-1.7,28853336.0,2025-10-07
4783,OTC,otc/JNSTF,Jinhui Shipping and Transportation Limited,67144353.0,0.602,0.0,170141000.0,2025-10-07
4784,OTC,otc/CBLO,"C2 Blockchain, Inc.",66903619.0,0.17,-10.526,185.0,2025-10-07
4785,OTC,otc/CZZLF,Cizzle Brands Corporation,66862304.0,0.31,-8.82,9241377.0,2025-10-07
4786,OTC,otc/CZBT,"Citizens Bancorp of Virginia, Inc.",66797111.0,31.75,0.0,23828021.0,2025-10-07
4787,OTC,otc/APTL,Alaska Power & Telephone Company,66721863.0,57.0,0.0,64664395.0,2025-10-07
4788,OTC,otc/CRGH,Zhonghe Brand Yunjigou Technology Inc.,66636205.0,2.5,25.0,,2025-10-07
4789,OTC,otc/ECRFF,Cartier Resources Inc.,66623385.0,0.151,-5.63,,2025-10-07
4790,OTC,otc/VEXTF,"Vext Science, Inc.",66598873.0,0.25,-7.41,44148581.0,2025-10-07
4791,OTC,otc/BGUUF,Benguet Corporation,66497265.0,0.04,0.0,56839815.0,2025-10-07
4792,OTC,otc/SNOXF,SulNOx Group PLC,66261840.0,0.5475,-0.797,1448436.0,2025-10-07
4793,OTC,otc/FBSI,"First Bancshares, Inc.",65999957.0,27.255,-2.661,23862000.0,2025-10-07
4794,OTC,otc/MEDXF,Medexus Pharmaceuticals Inc.,65815507.0,2.038,3.03,105664000.0,2025-10-07
4795,OTC,otc/RTGN,RetinalGenix Technologies Inc.,65804918.0,3.54,0.0,,2025-10-07
4796,OTC,otc/VTEPF,Videndum Plc,65464451.0,0.67,-12.897,336621455.0,2025-10-07
4797,OTC,otc/KROEF,KR1 Plc,65253412.0,0.53,1.92,9915442.0,2025-10-07
4798,OTC,otc/TGAAF,Target Global Acquisition I Corp.,65239291.0,9.12,0.0,,2025-10-07
4799,OTC,otc/SMAL,"Summit Bancshares, Inc.",65194696.0,56.0,0.0,10672182.0,2025-10-07
4800,OTC,otc/HMLN,Hamlin Bank and Trust Company,65160389.0,187.0,2.61,,2025-10-07
4801,OTC,otc/AKTAF,AKITA Drilling Ltd.,65099966.0,1.665,1.65,163758743.0,2025-10-07
4802,OTC,otc/GMGMF,Graphene Manufacturing Group Ltd,65020898.0,0.57,3.26,155820.0,2025-10-07
4803,OTC,otc/CCEGF,Carclo plc,64947303.0,0.84,27.273,156615719.0,2025-10-07
4804,OTC,otc/ATGGF,Actinogen Medical Limited,64899662.0,0.025,0.0,3599030.0,2025-10-07
4805,OTC,otc/LMEFF,Laurion Mineral Exploration Inc.,64856954.0,0.258,7.54,,2025-10-07
4806,OTC,otc/DGGXF,DigitalX Limited,64779583.0,0.04298,3.56,3317389.0,2025-10-07
4807,OTC,otc/SOUB,"SouthPoint Bancshares, Inc.",64763113.0,21.8,3.07,16307764.0,2025-10-07
4808,OTC,otc/ARRKF,Arras Minerals Corp.,64744080.0,0.54,1.31,,2025-10-07
4809,OTC,otc/SYHBF,Skyharbour Resources Ltd.,64526825.0,0.313,-0.63,,2025-10-07
4810,OTC,otc/AZREF,Azure Power Global Limited,64487192.0,1.0,-0.5,240184815.0,2025-10-07
4811,OTC,otc/PXHI,"PhoneX Holdings, Inc.",64426701.0,1.9,0.0,74170975.0,2025-10-07
4812,OTC,otc/TKCI,"TurnKey Capital, Inc.",64391871.0,0.152,-52.5,,2025-10-07
4813,OTC,otc/QTIH,"QT Imaging Holdings, Inc.",64359379.0,2.23,-6.69,8260296.0,2025-10-07
4814,OTC,otc/WSTL,"Westell Technologies, Inc.",64051577.0,6.25,-5.3,53468000.0,2025-10-07
4815,OTC,otc/HHDS,"Highlands REIT, Inc.",64000703.0,0.09,12.5,36796000.0,2025-10-07
4816,OTC,otc/AOTVF,Ascot Resources Ltd.,63980026.0,0.042,2.44,9509041.0,2025-10-07
4817,OTC,otc/LTMCF,Lithium Chile Inc.,63906930.0,0.30125,-4.97,-202223.0,2025-10-07
4818,OTC,otc/ZOMDF,Zomedica Corp.,63770225.0,0.064,-4.48,28356000.0,2025-10-07
4819,OTC,otc/MRMD,MariMed Inc.,63760689.0,0.1625,0.31,157159000.0,2025-10-07
4820,OTC,otc/ENMHF,ENM Holdings Limited,63633965.0,0.0226,-24.667,6219530.0,2025-10-07
4821,OTC,otc/NUVR,"Nuvera Communications, Inc.",63627246.0,12.2,0.25,70800666.0,2025-10-07
4822,OTC,otc/LUCRF,Lucara Diamond Corp.,63617001.0,0.1375,-3.31,197043000.0,2025-10-07
4823,OTC,otc/HPMCF,Africa Energy Corp.,63561244.0,0.154,0.0,,2025-10-07
4824,OTC,otc/IRRX,Integrated Rail and Resources Acquisition Corp.,63518507.0,10.99,0.0,,2025-10-07
4825,OTC,otc/IRRXU,Integrated Rail and Resources Acquisition Corp.,63518507.0,6.06,162.338,,2025-10-07
4826,OTC,otc/SPAUF,Spanish Mountain Gold Ltd.,63291555.0,0.12,4.17,,2025-10-07
4827,OTC,otc/LKSGF,Luks Group (Vietnam Holdings) Company Limited,63274774.0,0.01,-89.13,44880286.0,2025-10-07
4828,OTC,otc/AVTGF,Avanti Gold Corp.,63178120.0,0.3864,0.0,,2025-10-07
4829,OTC,otc/SRGXF,Surge Copper Corp.,63141187.0,0.1858,3.83,,2025-10-07
4830,OTC,otc/TFSVF,Done.ai Group AB,63094214.0,0.85,0.0,34361056.0,2025-10-07
4831,OTC,otc/FBIP,"FNB Bancorp, Inc.",63023073.0,91.03,7.094,,2025-10-07
4832,OTC,otc/VTXXF,Vertex Minerals Limited,62939577.0,0.21,50.0,188613.0,2025-10-07
4833,OTC,otc/HFUS,"Hartford Creative Group, Inc.",62817780.0,2.51,0.0,2421152.0,2025-10-07
4834,OTC,otc/TRBRF,TRUBAR Inc.,62627109.0,0.589,-1.92,53493313.0,2025-10-07
4835,OTC,otc/VSQTF,Victory Square Technologies Inc.,62498262.0,0.59995,-1.03,12313113.0,2025-10-07
4836,OTC,otc/TMLL,Tele Group Corp.,62403026.0,1.0,-50.0,15821.0,2025-10-07
4837,OTC,otc/CIWV,Citizens Financial Corp.,62326348.0,34.8,0.87,25212121.0,2025-10-07
4838,OTC,otc/GVXXF,GoviEx Uranium Inc.,62292266.0,0.06,-5.66,,2025-10-07
4839,OTC,otc/SVVB,"Savi Financial Corporation, Inc.",62281543.0,17.81,-0.34,21757000.0,2025-10-07
4840,OTC,otc/HEOL,"Highwater Ethanol, LLC",62251200.0,13100.0,7.377,137762209.0,2025-10-07
4841,OTC,otc/GPGCF,Great Pacific Gold Corp.,62250652.0,0.429,-0.16,,2025-10-07
4842,OTC,otc/KSBI,"KS Bancorp, Inc.",62035456.0,56.0,-0.885,27892000.0,2025-10-07
4843,OTC,otc/EPFCF,Everyday People Financial Corp.,62011454.0,0.4827,-0.638,48649421.0,2025-10-07
4844,OTC,otc/GLBKF,Goldbank Mining Corporation,61926515.0,0.2492,64.055,,2025-10-07
4845,OTC,otc/SSHPF,Vow ASA,61881078.0,0.22122,0.0,99404129.0,2025-10-07
4846,OTC,otc/LVPR,"Lightstone Value Plus REIT II, Inc.",61851000.0,3.89,-27.963,48519000.0,2025-10-07
4847,OTC,otc/SLTEF,Saltire Capital Ltd.,61831599.0,7.01,47.89,17476508.0,2025-10-07
4848,OTC,otc/PHRZF,"Pharol, SGPS S.A.",61769467.0,0.07,99.43,,2025-10-07
4849,OTC,otc/CHWTF,Coolpad Group Limited,61375329.0,0.144,30.909,53712444.0,2025-10-07
4850,OTC,otc/IDIG,International Digital Holding Inc.,61261884.0,0.088,0.0,,2025-10-07
4851,OTC,otc/GGLDF,Getchell Gold Corp.,61200524.0,0.3016,-5.19,,2025-10-07
4852,OTC,otc/CRCUF,Canagold Resources Ltd.,61194938.0,0.32778,3.37,,2025-10-07
4853,OTC,otc/REDW,"Redwood Financial, Inc.",60835050.0,150.0,0.0,8256565.0,2025-10-07
4854,OTC,otc/BSFO,Bank of San Francisco,60763777.0,28.12,0.0,26348893.0,2025-10-07
4855,OTC,otc/IOFNF,Iofina plc,60616733.0,0.33,0.0,57654000.0,2025-10-07
4856,OTC,otc/CBSTF,The Cannabist Company Holdings Inc.,60580882.0,0.12,0.0,384711000.0,2025-10-07
4857,OTC,otc/KGLLF,KGL Resources Limited,60477414.0,0.1304,24.665,165845.0,2025-10-07
4858,OTC,otc/WBBW,"Westbury Bancorp, Inc.",60467164.0,34.0,0.0,33004000.0,2025-10-07
4859,OTC,otc/NYWKF,NTG Clarity Networks Inc.,60446794.0,1.28,-5.19,51660838.0,2025-10-07
4860,OTC,otc/SPRQF,SPARQ Systems Inc.,60369183.0,0.5209,0.038,1318561.0,2025-10-07
4861,OTC,otc/GFTYF,G50 Corp Limited,60323995.0,0.25025,-4.357,,2025-10-07
4862,OTC,otc/DBCCF,Decibel Cannabis Company Inc.,59962960.0,0.1057,2.68,73690848.0,2025-10-07
4863,OTC,otc/CDAQF,Compass Digital Acquisition Corp.,59630868.0,11.0,0.0,,2025-10-07
4864,OTC,otc/CDAUF,Compass Digital Acquisition Corp.,59630868.0,10.18,0.0,,2025-10-07
4865,OTC,otc/RAASY,Cloopen Group Holding Limited,59607901.0,1.08,0.0,78580373.0,2025-10-07
4866,OTC,otc/FBTT,"First Bankers Trustshares, Inc.",59524539.0,19.87,0.0,31007000.0,2025-10-07
4867,OTC,otc/PGLDF,P2 Gold Inc.,59354263.0,0.3349,17.12,,2025-10-07
4868,OTC,otc/HFBK,Harford Bank,59352808.0,39.49,0.0,25683162.0,2025-10-07
4869,OTC,otc/ACMIF,Allied Critical Metals Inc.,59351492.0,0.4678,-16.46,,2025-10-07
4870,OTC,otc/FSMK,"1ST SUMMIT BANCORP of Johnstown, Inc.",59314892.0,28.0,1.82,34229000.0,2025-10-07
4871,OTC,otc/INNMF,Amplia Therapeutics Limited,59304845.0,0.1,0.0,2359802.0,2025-10-07
4872,OTC,otc/GCCO,Garden City Co.,59270500.0,1700.0,3.03,,2025-10-07
4873,OTC,otc/KEFI,Keweenaw Financial Corporation,59213958.0,50.0,0.0,40013737.0,2025-10-07
4874,OTC,otc/BBXIA,"BBX Capital, Inc.",59181298.0,4.28,-3.39,307262000.0,2025-10-07
4875,OTC,otc/BBXIB,"BBX Capital, Inc.",59181298.0,5.5,10.0,307262000.0,2025-10-07
4876,OTC,otc/ELMTF,Element 25 Limited,59169859.0,0.2224,4.047,1234677.0,2025-10-07
4877,OTC,otc/VMTG,Victor Mining Industry Group Inc.,59109329.0,0.03,0.0,1575179.0,2025-10-07
